,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,PCA1,PCA2
327,2459.862339,1.0,678.0,678.0,0.0,927.25167,1.0,1.0,0.0,0.25,4,12,2500.0,1926.31853,1933.173023,0.0,12,3,0.6447625627504914,0.46987433131336387
328,850.630114,1.0,0.05,0.05,0.0,1700.634586,0.083333,0.083333,0.0,0.333333,7,1,1000.0,1084.281127,367.409536,0.0,12,0,-1.7911957811957924,0.8631210901073809
329,353.198215,1.0,3085.69,3032.97,52.72,0.0,1.0,1.0,0.083333,0.0,0,21,8500.0,2690.525687,192.66679,1.0,12,3,2.687912900087033,-1.1499378762479895
330,2669.160638,1.0,0.0,0.0,0.0,142.141325,0.0,0.0,0.0,0.166667,2,0,3000.0,642.777061,1122.076137,0.0,12,0,-1.6446945792607746,0.4126956815093803
331,92.440743,0.909091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0,12,6000.0,1077.058667,169.005281,1.0,12,3,0.8747781280298731,-1.4891595361192715
332,706.675991,1.0,2721.16,2417.41,303.75,0.0,1.0,0.5,1.0,0.0,0,32,6500.0,4952.900653,280.821958,0.083333,12,3,2.5933962690524357,-0.8349858657421169
333,361.319366,1.0,3095.96,1383.56,1712.4,0.0,1.0,0.916667,0.833333,0.0,0,32,14000.0,4003.782858,197.186568,0.583333,12,3,3.826340070811772,-0.8388253327992692
334,2324.086254,0.909091,0.0,0.0,0.0,1600.758078,0.0,0.0,0.0,0.909091,13,0,2300.0,2147.890523,2077.873573,0.0,11,2,-2.066789625283635,3.0478884678909623
335,2922.487907,1.0,71.07,0.0,71.07,3595.158425,0.25,0.0,0.166667,0.166667,9,3,9500.0,9226.751112,797.250949,0.0,12,2,-0.1567910439634159,2.58141802102814
336,98.364739,0.181818,65.0,0.0,65.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1200.0,718.794328,53.655347,0.0,12,0,-1.9072265509695165,-1.3986511227682838
337,498.208616,1.0,4786.61,4397.64,388.97,0.0,0.916667,0.833333,0.5,0.0,0,61,9000.0,3805.669705,163.459999,1.0,12,1,4.248746964173814,-1.0865814941426697
338,16.93339,0.454545,174.42,0.0,174.42,0.0,0.333333,0.0,0.25,0.0,0,5,2500.0,347.08638,149.301101,0.75,12,0,-1.0904175118976664,-1.8111789767822966
339,3355.631092,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,13500.0,6084.115091,890.639118,0.090909,12,3,1.4423061590771944,0.18849646768604583
340,907.982017,1.0,216.94,216.94,0.0,1011.997944,0.166667,0.166667,0.0,0.166667,5,3,3200.0,222.02316,300.210049,0.0,12,0,-1.378647367935979,0.2737737398719703
341,1132.386178,0.454545,2246.3,2246.3,0.0,14048.07181,0.333333,0.333333,0.0,0.416667,20,8,6000.0,32048.6122,406.790252,0.8,12,2,2.6437427820708566,6.7220718909626145
342,1254.6691,1.0,361.73,361.73,0.0,198.686744,0.166667,0.166667,0.0,0.083333,1,2,1500.0,535.606816,432.68808,0.0,12,0,-1.3119194172297137,-0.3208747620705449
343,80.336636,0.6,330.0,330.0,0.0,0.0,0.1,0.1,0.0,0.0,0,1,1800.0,345.330572,85.297166,0.0,10,0,-1.8049308824749015,-1.0354935311008246
344,260.838885,1.0,2854.11,1797.96,1056.15,0.0,1.0,0.833333,0.916667,0.0,0,51,9500.0,2437.332725,176.283228,1.0,12,3,3.6717384833847286,-1.5867796955247355
345,17.356961,0.454545,390.0,90.0,300.0,0.0,0.5,0.083333,0.5,0.0,0,7,2000.0,302.454171,74.667401,0.0,12,0,-0.9368718336307101,-1.559771767841398
346,1897.672025,1.0,422.18,422.18,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,2961.632199,440.30634,0.0,12,3,0.8931352843994267,-0.4561077629484738
347,1032.241153,1.0,1005.52,464.5,541.02,0.0,1.0,0.5,0.833333,0.0,0,33,3000.0,1866.265366,237.328382,0.0,12,3,1.3335589134378836,-1.2593421900359119
348,3536.601227,1.0,2132.93,959.1,1173.83,5340.016172,1.0,0.333333,1.0,0.75,20,74,11000.0,8251.146946,834.025674,0.0,12,2,3.145606413540643,4.262483597889441
349,21.580264,0.909091,284.72,0.0,284.72,0.0,0.666667,0.0,0.666667,0.0,0,16,5000.0,344.161416,155.792859,0.8,12,3,0.09882279934126328,-1.7824566949771907
350,4211.539631,1.0,0.0,0.0,0.0,455.581546,0.0,0.0,0.0,0.083333,1,0,10500.0,1288.287239,1164.178674,0.0,12,0,-1.0313814421603569,1.0862279826212844
351,1732.715258,1.0,3244.16,2480.85,763.31,0.0,1.0,0.666667,0.5,0.0,0,29,11500.0,5674.185857,563.827502,0.0,12,3,3.0284437274352913,0.04931480410986447
352,8939.461145,1.0,2490.17,905.17,1585.0,5309.949725,0.5,0.166667,0.416667,0.5,11,8,9500.0,3957.017497,4951.58548,0.0,12,2,1.4191026937676,4.588636993700483
353,36.567901,0.090909,1098.31,1098.31,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4800.0,0.0,312.343947,0.0,12,0,-1.5172040392090391,-1.0984870121814425
354,41.754778,0.181818,636.15,636.15,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8500.0,918.414211,57.150516,0.181818,12,0,-1.0692766121519954,-0.934239202291814
355,1937.246177,1.0,3018.93,1702.62,1316.31,0.0,1.0,1.0,1.0,0.0,0,99,5000.0,3909.837604,444.12429,0.166667,12,1,4.343894734662897,-0.9572074714867351
356,99.955082,1.0,1222.97,202.97,1020.0,0.0,1.0,0.25,1.0,0.0,0,16,19500.0,1142.077891,185.657751,1.0,12,3,2.3985583330629,-1.1400693914875037
357,5135.604593,1.0,110.18,0.0,110.18,6551.99521,0.333333,0.0,0.333333,0.333333,17,4,6000.0,1716.998424,2463.472147,0.0,12,2,-0.8413103732977606,3.5935523090438033
358,214.896542,0.636364,0.0,0.0,0.0,1192.015721,0.0,0.0,0.0,0.083333,1,0,3000.0,2298.902197,214.263752,0.2,12,0,-1.6991122590526107,-0.336458784115799
359,1543.287931,1.0,0.0,0.0,0.0,36.481832,0.0,0.0,0.0,0.083333,1,0,1800.0,548.589391,529.340488,0.0,12,0,-1.7492717274659728,-0.1999521409063747
360,601.92037,1.0,983.77,603.77,380.0,0.0,0.666667,0.416667,0.25,0.0,0,15,2400.0,389.411161,219.465695,0.0,12,3,0.0712395672393806,-1.065059726932194
361,1261.05733,1.0,0.0,0.0,0.0,474.429843,0.0,0.0,0.0,0.25,3,0,1500.0,866.865018,354.381003,0.0,12,0,-1.848635584247731,0.3174516842437336
362,85.285023,0.75,423.24,287.0,136.24,0.0,0.625,0.375,0.375,0.0,0,9,11000.0,296.01675,134.448872,0.0,8,3,-0.18081999285269626,-0.7891073514862149
363,1903.688611,1.0,6079.5,4719.5,1360.0,10227.22894,0.916667,0.25,0.666667,0.25,22,31,7300.0,18552.39489,762.263884,0.416667,12,1,4.6977733413267675,4.84262492259108
364,813.068705,1.0,439.38,439.38,0.0,727.658311,0.083333,0.083333,0.0,0.25,8,2,1200.0,237.996469,265.708814,0.0,12,0,-1.6296106687746326,0.48731923473985
365,1279.325142,1.0,1207.25,0.0,1207.25,0.0,1.0,0.0,1.0,0.0,0,59,1200.0,1282.705869,1300.596775,0.0,12,3,1.4360687459313146,-1.3965065903721863
366,237.669312,1.0,259.13,259.13,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2300.0,2680.635587,2503.374595,0.25,12,0,-1.1084774966002189,-0.5319421044381866
367,5747.761139,1.0,1627.69,0.0,1627.69,0.0,1.0,0.0,1.0,0.0,0,49,5500.0,2507.704747,7490.453967,0.0,12,3,2.265990763252505,0.3160501806154505
368,7760.940543,1.0,0.0,0.0,0.0,3423.085934,0.0,0.0,0.0,0.5,10,0,8000.0,2845.010795,2459.741299,0.0,12,2,-1.1052725797667105,3.9218606724884237
369,6388.108487,1.0,0.0,0.0,0.0,3768.696678,0.0,0.0,0.0,0.25,3,0,8000.0,10973.14532,2384.817152,0.083333,12,2,-0.2323516885893009,3.416276687980893
370,426.372628,1.0,5749.96,5439.96,310.0,0.0,1.0,1.0,0.25,0.0,0,50,12000.0,5711.540654,202.73209,0.833333,12,1,4.780699731182806,-0.4941139431422001
371,8806.866629,1.0,1490.94,0.02,1490.92,2813.063846,1.0,0.166667,1.0,0.166667,4,25,9000.0,2116.662516,3598.719728,0.0,12,2,2.055331370990516,2.027677981689462
372,282.934373,0.181818,0.0,0.0,0.0,2333.150712,0.0,0.0,0.0,0.083333,1,0,3000.0,0.0,312.343947,0.0,12,0,-2.2385020653277623,-0.40316986510118424
373,1128.229387,1.0,5068.88,3529.88,1539.0,0.0,1.0,1.0,1.0,0.0,0,76,4500.0,3904.568067,373.931063,0.083333,12,1,4.732941341296327,-0.9777818263093893
374,2045.541408,1.0,1067.28,0.0,1067.28,0.0,1.0,0.0,1.0,0.0,0,30,2000.0,2021.775795,3073.416298,0.0,12,3,1.1014229642819173,-0.9776230215481806
375,8.520292,0.545455,64.12,64.12,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,7000.0,176.600545,76.462301,0.0,12,0,-1.3997175962051347,-0.8130529165035371
376,11278.95243,1.0,6855.59,2762.92,4092.67,0.0,0.916667,0.75,0.833333,0.0,0,39,18500.0,4868.088671,2861.890896,0.0,12,1,6.288201422440195,2.3383218616936956
377,143.443832,0.636364,1631.0,0.0,1631.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,2550.799492,157.269321,1.0,12,3,0.6087690347932719,-1.9266082702503218
378,241.223955,0.909091,180.91,180.91,0.0,0.0,0.166667,0.166667,0.0,0.0,0,6,1400.0,802.858576,220.455533,0.0,12,0,-1.358273511627835,-0.863372294967477
379,1528.571561,1.0,0.0,0.0,0.0,172.931118,0.0,0.0,0.0,0.166667,2,0,1600.0,353.582373,559.030296,0.0,12,0,-1.8242121243861276,0.03981270596677139
380,12474.72954,1.0,136.88,0.0,136.88,515.147607,0.166667,0.0,0.166667,0.166667,2,2,14000.0,3519.008859,3430.627754,0.0,12,2,0.15585833011527694,3.378824281376553
381,566.147105,1.0,0.0,0.0,0.0,187.572355,0.0,0.0,0.0,0.083333,1,0,2000.0,1177.661577,190.365154,0.0,12,0,-1.7383128541010444,-0.31359435339714037
382,1077.606225,0.727273,343.21,343.21,0.0,1609.900552,0.25,0.25,0.0,0.333333,8,4,1500.0,930.328071,3245.693485,0.0,12,0,-1.3490933218321455,0.9531539550983
383,1.838084,0.272727,16.5,16.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,57.595083,67.1925,0.0,12,0,-1.7920006441477319,-0.9991928131242133
384,507.144348,1.0,5708.18,4584.78,1123.4,0.0,1.0,0.75,0.75,0.0,0,47,4000.0,5589.952268,232.131169,1.0,12,1,4.551250129527457,-1.3757515786290764
385,816.82453,0.3,42.3,42.3,0.0,3967.709973,0.1,0.1,0.0,0.2,5,1,6000.0,361.853722,645.320421,0.0,10,0,-1.942597861280445,0.8137642379466378
386,1526.506915,1.0,46.67,46.67,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,338.413344,642.547142,0.0,12,0,-1.5386253182941516,-0.5066267591252261
387,7957.017218,1.0,0.0,0.0,0.0,4909.937494,0.0,0.0,0.0,0.25,4,0,9000.0,677.144841,27631.45072,0.0,12,2,-0.41744968723737064,5.057445023301901
388,79.189929,1.0,699.12,0.0,699.12,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,697.977603,183.858351,0.583333,12,3,0.7948245134064875,-2.026514973909337
389,497.908027,1.0,245.39,0.0,245.39,0.0,0.583333,0.0,0.5,0.0,0,7,4000.0,328.796655,165.308304,0.0,12,3,-0.5971128136261683,-1.0637714988416875
390,681.95925,1.0,98.0,98.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,192.369983,221.375942,0.0,12,0,-1.2913584062190337,-0.6128376643311952
391,1535.248256,1.0,857.36,857.36,0.0,0.0,1.0,1.0,0.0,0.0,0,13,6550.0,3239.629759,411.871046,0.083333,12,3,1.189307119912839,-0.46571420934379076
392,1508.513765,0.818182,2747.12,1247.12,1500.0,246.046033,0.25,0.083333,0.166667,0.083333,1,4,5000.0,4730.374245,481.558276,0.1,12,0,0.5777108088278873,0.1117554779860493
393,11209.37076,1.0,11147.33,1137.4,10009.93,2728.576925,1.0,0.25,1.0,0.166667,8,126,11000.0,7932.77402,17494.90735,0.0,12,1,10.113617776740854,4.331355409499174
394,201.3504,1.0,600.0,0.0,600.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,249.066308,184.776562,0.0,12,0,-0.7327538252238112,-1.246104453841022
395,2502.264409,1.0,0.0,0.0,0.0,2368.872642,0.0,0.0,0.0,0.083333,2,0,10000.0,541.308981,724.956358,0.0,12,0,-1.2525853626932792,1.0858764890001453
396,4543.789386,1.0,255.12,5.0,250.12,0.0,0.666667,0.25,0.5,0.0,0,11,8500.0,1703.332126,1121.510137,0.0,12,3,0.39622602187283784,0.1485351359960378
397,918.342234,1.0,1221.53,1180.0,41.53,1078.788118,0.333333,0.166667,0.166667,0.166667,7,2,1200.0,1421.035206,106.039362,0.25,6,0,-1.012485002550364,0.13107100687198014
398,5066.744231,1.0,0.0,0.0,0.0,1974.503664,0.0,0.0,0.0,0.25,6,0,13000.0,1336.016317,1606.963379,0.0,12,2,-0.9531351326954314,2.439051441294714
399,2259.431829,1.0,780.64,199.65,580.99,1227.555485,1.0,0.166667,0.833333,0.333333,6,22,3500.0,663.553502,483.836254,0.0,12,3,0.5297961918242567,0.2864819796743647
400,437.789873,1.0,1532.1,223.0,1309.1,0.0,0.75,0.166667,0.666667,0.0,0,14,5000.0,1834.368953,212.770698,0.0,12,3,0.8116305955184663,-1.0336441354898531
401,2025.162877,1.0,778.33,0.0,778.33,0.0,0.916667,0.0,0.916667,0.0,0,28,2000.0,1411.329676,1430.50774,0.0,12,3,0.6807235131230731,-1.0752514841219345
402,3770.560441,0.875,964.06,260.0,704.06,5140.287889,0.875,0.125,0.75,0.625,24,8,6000.0,565.71913,1241.283569,0.0,8,2,-0.16875390925443004,3.4056703489397644
403,140.730723,1.0,1667.13,1063.14,603.99,0.0,1.0,0.916667,0.833333,0.0,0,38,13000.0,1669.260634,208.701639,0.25,12,3,2.7319000152272808,-0.9566902804886457
404,5523.999416,1.0,0.0,0.0,0.0,4087.167822,0.0,0.0,0.0,0.25,4,0,8000.0,0.0,312.343947,0.0,12,2,-1.388974380278015,2.307661733461139
405,3298.692478,1.0,1088.83,518.39,570.44,0.0,0.416667,0.083333,0.333333,0.0,0,6,9000.0,6862.520735,994.384835,0.0,12,0,0.6646585363125618,0.6244606295113848
406,150.699542,0.363636,648.64,330.0,318.64,0.0,0.333333,0.083333,0.25,0.0,0,5,2500.0,0.0,312.343947,0.0,12,0,-1.1995206432106786,-1.3542715283165043
407,1874.843394,1.0,0.0,0.0,0.0,120.178123,0.0,0.0,0.0,0.083333,1,0,2100.0,444.783009,671.420908,0.0,12,0,-1.7222053134604696,-0.09738616478013228
408,3024.629054,1.0,0.0,0.0,0.0,2171.139178,0.0,0.0,0.0,0.333333,10,0,4500.0,4226.578611,691.692633,0.0,12,2,-1.3740079674414512,2.1446937601897114
409,154.641707,0.363636,1897.92,97.92,1800.0,0.0,0.25,0.166667,0.166667,0.0,0,5,13500.0,5563.437084,248.700571,1.0,12,3,1.104387315815949,-0.7396343552286998
410,1322.057239,1.0,0.0,0.0,0.0,76.260896,0.0,0.0,0.0,0.090909,1,0,6200.0,802.038512,291.307669,0.0,11,0,-1.5513133506023022,0.0781476329434897
411,62.287137,1.0,1263.29,279.99,983.3,0.0,1.0,1.0,0.583333,0.0,0,25,9500.0,1356.425369,179.894243,0.4,12,3,2.1675974697345817,-1.2551451505160511
412,16.581535,0.125,200.0,0.0,200.0,0.0,0.125,0.0,0.125,0.0,0,2,1200.0,0.0,312.343947,0.0,8,0,-2.2274834701110087,-1.4400304867801046
413,4664.023286,1.0,340.0,340.0,0.0,3510.115735,0.083333,0.083333,0.0,0.25,8,1,6000.0,2162.141639,2009.821743,0.0,12,2,-1.0232485734687657,2.423267582566021
414,318.03434,1.0,1277.58,0.0,1277.58,0.0,1.0,0.0,1.0,0.0,0,20,7000.0,552.734714,173.336309,0.0,12,3,1.056002548155448,-1.3185462316349719
415,681.615445,1.0,4117.24,290.0,3827.24,0.0,1.0,0.166667,1.0,0.0,0,229,6000.0,4561.589382,199.730537,0.0,12,1,6.39114425963463,-1.1259435376057958
416,9335.31417,1.0,226.23,226.23,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,15000.0,1885.239981,4980.192685,0.0,12,2,0.1557830070405223,2.285415581683144
417,6404.955912,1.0,3970.8,2267.0,1703.8,0.0,1.0,0.583333,0.916667,0.0,0,64,7500.0,3879.252512,1868.983718,0.0,12,1,4.095125440269585,0.40447460789536044
418,133.405494,0.545455,1346.9,1028.0,318.9,0.0,0.583333,0.083333,0.416667,0.0,0,14,8000.0,1369.437449,98.678839,0.333333,12,3,0.21985486609067556,-1.1699187681693277
419,1403.597712,1.0,1050.83,67.9,982.93,4083.515108,1.0,0.083333,1.0,0.25,4,24,5000.0,4673.520993,982.544984,0.0,12,3,1.216433041279181,0.8246305848063706
420,469.878834,1.0,1364.99,64.99,1300.0,284.754535,0.5,0.083333,0.416667,0.166667,2,7,2000.0,1849.10398,263.163209,0.2,12,3,0.006773903772468427,-0.5709045282546052
421,1452.437463,1.0,0.0,0.0,0.0,114.918715,0.0,0.0,0.0,0.25,3,0,1500.0,331.670616,479.771774,0.0,12,0,-1.8812357819568437,0.24094375365830967
422,3737.175713,1.0,0.0,0.0,0.0,3017.170336,0.0,0.0,0.0,0.166667,4,0,4500.0,0.0,312.343947,0.0,12,0,-1.631636513735328,1.3272321346238243
423,6032.740391,1.0,7553.48,2643.53,4909.95,0.0,0.916667,0.75,1.0,0.0,0,85,13500.0,5377.338091,1365.123434,0.0,12,1,6.998703725960339,0.8090454340416432
424,1692.755487,0.909091,570.16,0.0,570.16,2817.05225,0.833333,0.0,0.833333,0.333333,7,20,9000.0,6124.31525,362.970189,0.0,12,2,0.8356628388221009,1.435919032607868
425,3534.253718,1.0,566.28,431.01,135.27,3888.756412,0.5,0.333333,0.333333,0.083333,2,17,4000.0,1298.823687,858.977427,0.0,12,0,-0.0187639867755935,0.8897766037601385
426,654.574445,1.0,0.0,0.0,0.0,2819.60583,0.0,0.0,0.0,0.083333,3,0,8000.0,422.878799,269.178995,0.0,12,0,-1.49460296455156,0.7088837944921987
427,1648.721384,1.0,0.0,0.0,0.0,39.646806,0.0,0.0,0.0,0.090909,2,0,1800.0,357.836436,631.106468,0.0,11,0,-1.829949512027982,-0.10726622326485662
428,6822.877573,1.0,137.34,137.34,0.0,4815.112874,0.083333,0.083333,0.0,0.666667,16,1,10000.0,1874.954894,1716.092764,0.0,12,2,-1.0555504841309973,4.714752306463167
429,8647.057641,1.0,0.0,0.0,0.0,5105.254316,0.0,0.0,0.0,0.416667,14,0,10000.0,2052.533488,1886.223361,0.0,12,2,-1.043600773290672,4.530132345113692
430,5055.582822,1.0,0.0,0.0,0.0,3435.737817,0.0,0.0,0.0,0.090909,1,0,9000.0,6918.272206,1035.039239,0.0,11,2,-0.6591044665354336,2.2852725801056666
431,4245.550244,1.0,332.82,0.0,332.82,6649.712062,1.0,0.0,1.0,0.666667,24,25,5000.0,5810.994681,1284.011712,0.0,12,2,0.6536625318276238,4.171922153976946
432,541.915572,0.636364,1377.72,1377.72,0.0,0.0,0.25,0.25,0.0,0.0,0,5,2500.0,182.177646,200.759856,0.0,12,0,-0.8623767154796441,-0.9177529641908434
433,4855.340797,1.0,0.0,0.0,0.0,1886.470361,0.0,0.0,0.0,0.083333,2,0,6000.0,2996.735376,1855.766226,0.0,12,0,-1.1086061680801311,1.4794191462733062
434,981.643409,0.818182,0.0,0.0,0.0,1462.32354,0.0,0.0,0.0,0.083333,2,0,1500.0,2008.971745,277.582819,0.125,12,0,-1.7252932313658933,-0.03932521896625126
435,7057.658848,1.0,360.7,360.7,0.0,6517.541812,0.083333,0.083333,0.0,0.333333,15,2,8000.0,5147.693822,2610.053885,0.0,12,2,-0.5936153898904577,4.567957206092446
436,4264.307261,1.0,222.64,0.0,222.64,249.298208,0.916667,0.0,0.833333,0.25,3,11,4500.0,1017.241855,1225.908506,0.0,12,3,0.12072429912215238,0.3046355113479758
437,4503.390811,1.0,1634.74,1376.0,258.74,94.837161,1.0,0.333333,1.0,0.083333,1,38,13000.0,1094.345336,1194.234398,0.0,12,3,2.231023562044951,0.3144292224586871
438,969.294446,1.0,0.0,0.0,0.0,340.249539,0.0,0.0,0.0,0.083333,1,0,1200.0,591.853821,204.676682,0.0,12,0,-1.820400548767682,-0.3066643025538209
439,4479.115547,1.0,759.15,759.15,0.0,2493.111705,1.0,1.0,0.0,0.25,6,12,6000.0,994.500495,1384.111493,0.0,12,3,0.8480703215748671,1.4235304315679687
440,37.753941,0.363636,243.36,243.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1800.0,546.417272,134.985783,0.25,12,0,-1.722358607868482,-1.3188840267217614
441,7386.704481,0.9,0.0,0.0,0.0,10713.8746,0.0,0.0,0.0,0.4,14,0,10500.0,7566.577763,1943.431564,0.1,10,2,-0.74754808907354,5.835411279692679
442,1265.805627,0.818182,0.0,0.0,0.0,2820.528417,0.0,0.0,0.0,0.25,3,0,2500.0,1370.235544,373.893161,0.0,12,0,-1.8612910276903534,0.8202040782964417
443,598.78776,1.0,519.0,0.0,519.0,0.0,0.818182,0.0,0.636364,0.0,0,9,4500.0,621.255763,210.248259,0.0,11,3,-0.12732999776518664,-1.1546427551712477
444,3143.928913,1.0,3055.87,3055.87,0.0,0.0,0.75,0.75,0.0,0.0,0,26,4500.0,2198.293667,784.387878,0.0,12,3,1.6648714182351607,-0.051632409467669386
445,5580.530306,1.0,2470.4,457.73,2012.67,1652.878895,0.5,0.083333,0.5,0.083333,1,19,9500.0,3340.041274,3024.949485,0.0,12,3,1.6508807862267727,1.3907700675793662
446,576.635957,1.0,1671.6,480.0,1191.6,0.0,1.0,0.333333,1.0,0.0,0,48,1800.0,1021.907217,179.585842,0.0,12,3,1.7222302589602196,-1.5828473710143416
447,51.818382,0.454545,903.36,903.36,0.0,0.0,0.25,0.25,0.0,0.0,0,6,15000.0,538.841222,41.302445,0.0,12,0,-0.39689661257129993,-0.3032026981120446
448,1036.595935,1.0,0.0,0.0,0.0,193.738137,0.0,0.0,0.0,0.083333,1,0,1200.0,274.653536,327.072615,0.0,12,0,-1.8413965676272996,-0.343537831015071
449,21.12921,0.545455,229.5,54.0,175.5,0.0,0.5,0.083333,0.416667,0.0,0,7,3150.0,423.206638,157.471831,0.714286,12,0,-0.6304996121167977,-1.8450596668538963
450,1534.969344,1.0,1476.19,1476.19,0.0,0.0,1.0,1.0,0.0,0.0,0,23,2500.0,1493.919986,382.989143,0.0,12,3,1.1598423961945015,-0.8069027052425263
451,4994.04832,1.0,2506.89,2506.89,0.0,0.0,0.75,0.75,0.0,0.0,0,30,8500.0,1230.219396,1646.973276,0.0,12,3,1.765114811345984,0.5116578535614283
452,4700.106602,1.0,2570.0,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2,40,4500.0,3259.958288,5620.295192,0.0,12,3,2.1303985661580644,0.7816652807501225
453,9601.071318,1.0,238.34,0.0,238.34,4809.11955,0.833333,0.0,0.833333,1.0,8,5,15000.0,1194.510762,1206.257247,0.0,6,2,0.07639676281187197,4.993984671109906
454,1207.888199,0.875,1342.36,1037.96,304.4,1738.109478,0.875,0.875,0.5,0.25,2,27,4000.0,288.883026,312.026316,0.0,8,3,0.8496458484191614,-0.09787060462510237
455,87.442862,0.818182,786.32,186.32,600.0,0.0,0.636364,0.090909,0.545455,0.0,0,7,7500.0,881.284581,97.186371,0.666667,11,3,0.22182874512297018,-1.443038526032959
456,123.394089,0.909091,1450.68,0.0,1450.68,0.0,1.0,0.0,1.0,0.0,0,20,6000.0,1583.421932,137.826186,0.454545,12,3,1.3386067065457115,-1.6791165327480924
457,395.052994,1.0,1239.46,752.28,487.18,0.0,0.666667,0.416667,0.416667,0.0,0,14,1500.0,401.217047,177.766827,0.0,12,3,0.22822057754017216,-1.232191979193647
458,1715.459275,1.0,96.75,34.65,62.1,19.141227,0.333333,0.083333,0.25,0.083333,1,7,1800.0,452.225512,411.612521,0.0,12,0,-1.0720099523208066,-0.46760639977565366
459,1492.039988,1.0,4106.15,2688.46,1417.69,734.816479,0.333333,0.25,0.416667,0.083333,1,50,12000.0,9678.173119,606.899183,0.5,12,1,3.3695813952043476,0.8386545344684362
460,636.669685,1.0,2022.38,1892.38,130.0,0.0,0.916667,0.916667,0.333333,0.0,0,19,6000.0,939.306791,301.000749,0.0,12,3,1.5253906113916935,-0.8862326169208754
461,223.772475,1.0,3654.08,291.41,3362.67,0.0,1.0,0.166667,1.0,0.0,0,32,2500.0,3301.334578,180.338402,0.333333,12,3,2.8409338701221256,-1.6125393658845721
462,1122.603377,1.0,883.73,457.62,426.11,0.0,0.833333,0.333333,0.75,0.0,0,26,3000.0,632.062443,568.410749,0.0,12,3,0.7001737304906535,-1.1944284822524458
463,805.131074,1.0,795.54,167.4,628.14,418.482499,1.0,0.166667,1.0,0.083333,1,20,1700.0,1804.065076,261.258072,0.0,12,3,0.7049434368364355,-1.1229325370173986
464,869.001444,1.0,0.0,0.0,0.0,278.591282,0.0,0.0,0.0,0.083333,1,0,1200.0,541.101815,286.374289,0.0,12,0,-1.8270878455232273,-0.3376099165980086
465,4458.055159,1.0,0.0,0.0,0.0,2806.959645,0.0,0.0,0.0,0.583333,18,0,7500.0,1088.755323,1189.693931,0.0,12,2,-1.5785602217662138,3.5443011890147416
466,2070.069187,1.0,1382.57,1077.75,304.82,0.0,1.0,0.666667,0.833333,0.0,0,33,2400.0,1580.0815,466.772558,0.0,12,3,1.6063778865815728,-1.0814164584767314
467,52.229659,1.0,565.5,0.0,565.5,101.137379,1.0,0.0,1.0,0.083333,1,14,8500.0,2768.795805,199.803721,0.25,12,3,0.9060931740681282,-0.9659237719148195
468,6426.639738,1.0,4462.86,2816.46,1646.4,4599.625146,1.0,0.833333,0.916667,0.333333,11,103,11800.0,1793.043228,3101.01703,0.0,12,1,4.9605564987553095,2.9405477847202612
469,206.596865,0.363636,1726.67,1726.67,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,6000.0,4804.383296,128.834658,0.0,12,0,-0.4147441549093401,-0.43513164585202113
470,5810.748774,1.0,217.0,217.0,0.0,12377.36037,0.166667,0.166667,0.0,0.583333,16,2,9000.0,10428.37611,1599.353926,0.166667,12,2,-0.15266923147992006,6.455889709214695
471,3872.605467,1.0,0.0,0.0,0.0,1483.933054,0.0,0.0,0.0,0.416667,8,0,4000.0,1067.405461,911.08543,0.0,12,2,-1.6618473145196138,1.9261811299525222
472,2597.400267,1.0,1748.73,518.44,1230.29,0.0,1.0,0.416667,1.0,0.0,0,31,6500.0,2497.488126,1584.520204,0.0,12,3,2.1210866637518984,-0.6399836533641039
473,1481.43247,1.0,0.0,0.0,0.0,149.36039,0.0,0.0,0.0,0.083333,1,0,1800.0,586.426259,494.954634,0.0,12,0,-1.7509724844057706,-0.18745790474337104
